Tweet,Label
i love being ignored it's great,1
yay love being left to clean on my own #sohaps,1
I love it when people put up pictures one by one on Facebook.,1
one thing i love doing is paying my car insurance,1
words can't explain how much i love closing red robin every shift i work #shiftleading #comevisit,1
i just love being sick #thistotallyblows,1
wow thanks i love being stabbed in the back,1
i love getting cleated in the head losing to corner kicks and getting home at {number} {number} because of lightning,1
i love being sick #everyday,1
when you know someone you love is lying to you #gottaloveit #bestfeeling,1
Wow..the first day I've ever been to you therereal tournament and G10 lot was full. What a pain I the ass to find parking.. #greatdaysofar,1
gotta love being alone {number} {number} it's like a fuckin party :) #awesome #,1
yeah i love being ignored ok,1
i love watching scary movies by myself because no one loves me #truetweet,1
i love being whistled at like a dog when someone is trying to get my attention #joysofbeingabarmaid,1
no it's ok mama i love being yelled at,1
i love getting chewed out by a customer when my coworker didn't do their job correctly #freightproblems,1
i fucking love being ignored,1
i love being forced to do things against my will,1
yep i love being ignoured #fu {number},1
i love being sick #not #fml,1
i absolutely love getting ready for school its so great actually t,1
i love being defend by some kids on the drums and bryce on his guitar,1
i fucking love being ignored #pissedoff #fuckit #smokinanotherone,1
dontcha just love being left out i know i do,1
no it's alright i love being second choice,1
absolutely love being talked to like i'm a piece of dirt,1
i really love that fact that I have no clothes to wear right now since they're all in the laundry.,1
no its ok i actually love being yelled at,1
i love being told by an {number} year old that i can't tell her what to do #ok,1
um don't you just love being ignored,1
oh joy who doesn't love shaking uncontrollably while your heart beat sounds like dubstep,1
i just love being ignored by people,1
et should be rt in that last retweet gotta love spell check,1
oh how i love being lied to,1
i love being locked out of my own house,1
i just absolutely love being ignored #bestfeelingever #hateit #annoying,1
i love getting invited everywhere still,1
i love getting less than {number} hours of sleep when i have an exam a presentation and a {number} hour drive home tomorrow,1
i love being ignored #hateit,1
i love being blamed for things i have absolutely nothing to do with #awesome,1
i just love being woken up at this time by ppl yelling at each other #screwppl,1
Oh I just love it when people come to work sick. I can't wait to get bronchitis too.,1
i love getting stared at makes me feel important :) #dontfuckinlook,1
i love being hungry at this time of the night -_- #food #water it is,1
i love getting new admits right before shift change it's probably my favorite thing ever,1
i love wearing sticky backless strapless bras so my bra doesnt rub my new tattoo #not #sensitive #ouchy,1
i just love having terrible wifi #effinksuhousing,1
because i totally love getting called a slut & getting random messages like these,1
I can't even describe how excited I am to go cook noodles for 3 hours,1
i love being referred to as cancer #thanks,1
i love being woken up every morning at {number} by the sound of jackhammers,1
i love being wide awake at {number} {number} am,1
i love getting soaked #nothappy,1
havent gotten any sleep seriously love being sick,1
i love getting locked out of my house,1
Love when my alarm doesn't go off.,1
i love getting drunk texts while i'm sober,1
i love being lied to its awesome #not,1
Nothing beats waiting for a late bus in heavy pollution #fml,1
i love being left alone with people i've never seen before in my life,1
yayy how much i love beingggg forgotten,1
oh thanks i love being called fat especially by you thanks for making my day,1
i love getting made fun of it makes me feel awesome you guys are,1
i love being stalked it makes me sooooooo happy #fuckoff,1
i love being stuck behind a bus,1
lol i love being ignored it's great,1
thank you i love getting free advice on life from all you twitter psychiatrists #youaresosmart #stop,1
oh how i love getting tagged in facebook pics if shoes just keep tagging me giving {number} thousand notifications,1
i love being ignored i honestly can't even tell you how much i love it,1
i just love getting shut down when i'm only trying to help,1
yeah dude i love being ignored thanks i live for these times of invisibility,1
god i just love being made to look like a fool,1
i love being sick and sounding like a man,1
i love staying awake waiting for a text #notreally #alwaysgettingfuckedover,1
ohhh how i love having younger siblings,1
can i just say how much i love driving downtown,1
i love having broken sleep,1
I love being able to not fall asleep.,1
i love have emotional break downs in the middle of the night,1
i love being ugly and having a horrid personality makes getting girls so fucking easy,1
i love being walked out on it's the greatest feeling ever,1
i love watching lost all by myself,1
I love how no ones texted me back about algebra,1
Fun in the emergency room. get me out of here.,1
i love getting assigned papers on the first day,1
I love plans that never happen. . Need to find something to do!,1
i love being reminded of the mistakes i've made #stfuorgettfoutmyface,1
fucking love being ignored,1
shit if love can happen in two days that asshole i dated for two and a half years must of been my fucking soulmate #jk,1
i love getting stopped by every red light possible when i'm running late somewhere,1
i love getting sick in the middle of the act and having to cancel my scores and go home,1
i love being ignored its the best feeling :),1
i love getting paid &amp still having no money #not #whyiseverythingsoexpensive,1
i just love being ignored don't you :),1
f cking love being ignored thank you so much my favorite thing #asshole,1
Love when the Internet goes down at work! #not,1
thanks for answering i just love being ignored #not,1
i love love love awkward moments,1
don't you just love being replaced,1
i absolutely love being ignored #not,1
dont you just love getting locked out of your house i know i do #not,1
i love being used its my favorite,1
i love getting yelled at for something out of my control,1
i just love getting woken up early in the morning by my dogs,1
just love being ignored #petpeeve,1
i love being sick on the weekend,1
i just love freaking being ignored and not texted back {number} people ignored me today {number} i love it it always makes my day,1
i love being ignored i really do,1
ohh how i love being forgotten,1
dont you just love getting locked out of your house i know i do #not #fuckthis,1
i love being able to not fall asleep,1
just love being sick #thisshitsucks,1
im so excited for practice next week i absolutely love doing full run throughs for {number} #itshell,1
i just love being told i'm good for nothing makes me so happy #not,1
Love that my phone freezes -_-,1
welp i love getting ignored sometimes i wake up in the morning and wonder gee who's going to ignore me today #nomegusta,1
i just love being happy and then having your mood ruined and ending up in tears #tears #thanks #thoughtyoucared,1
its okay i love being ignored ',1
never realized how much i love working doubles,1
no i love being stood up so fun,1
i just love being put off to the side by everyone,1
i just love being gone {number} hrs a day with no break #shootme,1
i really love being ignored for another girl #reallyhateit,1
Absolutely love when water is spilt on my phone.. Just love it.. #timeforanewphone..,1
i love watching screaming babies on a saturday night,1
i love being called a slut,1
its not like i was waiting for your text or anything no big deal i love being ignored,1
i love being ignored by the one person that means everything to me,1
lol i love being ignored you asshole,1
oh yea i love getting hit on by {number} year old o {number},1
i love getting written up and sent home,1
i absolutely love being treated like shit,1
i just love feeling left out #thanksyall,1
boy do i love being lied to #bestfeelingever #sameoldshit,1
i love watching scary movies by myself,1
Absolutely love being left to hang,1
i love getting texted haha #illseeya #notextback,1
don't you love being sick with four different things at once #really #fuckthisshit,1
how i just love getting hung up on and k'd and hated by my girlfriend #bestfeelingever,1
i love being told i'm pathetic,1
i just love gettin stung by yellow jackets,1
i love getting ignored #imdone,1
i can't begin to describe how much i love being ignored,1
yay i just love being sick in college,1
i just love feeling disrespected #done,1
oh i love being sick in bed and seeing this sluts pictures of nyc on instagram #subtweet #lol,1
ohhh how i love being cussed out #youresosweet,1
No it's okay I like being the back up..,1
i just love having unlimited texting with nobody to text,1
i love being alone someone text,1
aw i love crying good stuff,1
i love being called names thanks it really makes me feel so special and fuzzy inside,1
i just love being caught by all the red lights,1
i love being interrupted by the other person whilst trying to talk please do it more often if you can,1
i just love being corrected #hellnoidont,1
i love cleaning spilt yogurt off the floor of my car,1
just love getting charged a {number} convenience charge at ticketmaster for being able to print my own tickets,1
�@l aves i love being lied to� leads to those great surprises,1
oh i just love being called a bitch,1
i just love getting bodily fluids on me at work #gross #obviously,1
i love being surrounded by hypocrites,1
i love being ignored #thanks,1
no no it's okay i actually love being ditched for your unworthy boyfriend #loveyougirl,1
gotta love being ditched #pissedoff,1
i just love being ignored #bestfeeling,1
My favourite pre-work job: fixing a punctured bike tyre.,1
Ahh it makes me feel really special and loved when you don't text me back! >.<,1
You know what I love doing? Rehashing old arguments.,1
i love being played &amp lied to,1
i just love being snowed in with my family #ineedfriends,1
i absolutely love being included,1
i just love having miss vaughn for first block shes so nice,1
i just love being sick and not having a voice #ripmythroatoutplease,1
i just love being raped by mosquitos at soccer practice #lovely,1
i just love being ignored #ummno,1
I love being talked down to #ihatemen,1
absolutely love getting woken up at {number} #annoying,1
i just love being scheduled so early at work it's my favorite,1
i mean i love walking slow when i'm getting pelted in the face with snow and it's cold out just enjoying a lovely walk,1
i love getting invited to your parties #nevergotone,1
i just love seeing happy couples everywhere while a sappy love song is playing #whenisitgonnabeme,1
i love getting ditched it feels great to have people walk all over me,1
i just love getting shoved from behind and landing on my boobs #shitoneonesays #sgp,1
wow i love being ignored sweet,1
actually love being left out,1
i just love getting cussed at nothing new,1
i just love learning mathematical equations,1
man i just love being ignored,1
i love being exhausted but not being able to sleep,1
So glad I'm retaking physics. It's even more fun the second time around! Asian Accents are so easy to understand!,1
oooh gosh i just love being ignored #annoyed,1
i love getting yelled at by my chinese mother,1
i love having strange guys in the house its very comforting,1
Love being wide awake at this time!,1
i love getting calls from and when they're high,1
i just love reading conceited egotistic tweets from supercilious people,1
you know what i love doing rehashing old arguments,1
really love being ditched best feeling ever #fuckoff,1
i just love getting yelled at when its eleven o'clock #didn'tevendoanything,1
i love being sick #shitnobodysays #bullshit,1
wowza just love being ignored by my mom on family day,1
i love being stranded at my house,1
i love being ignored makes me the happiest person in the,1
i just love being stuck at my moms office,1
i love being stuck in richmond va at the greyhound station,1
i love getting smacked with licorice #shitnoonesays,1
ahaaa i love being ignored by you,1
omg i swear i love being ignored,1
i love being told {number} {number} of the women in my class in our lifetimes will be beaten or raped #donewithclass,1
i fucking love getting ditched,1
i love getting yelled at this early in the morning #thebest,1
just love being sick #backtobed,1
i love being treated like shit it makes me feel all warm & fuzzy inside #fuckyou,1
i love receiving drunk text messages when i'm almost asleep #leavemealone,1
i love being accused for stuff i didn't do,1
but really i just love being single,1
i just love being ignored :),1
pounding head stuffy nose and non stop coughing i just love being sick,1
Know what's great? Waking up at 4am for no reason,1
don't you just love getting ditched for friends,1
gotta love being sick and missing the football game,1
i love waiting go my mom to come pick me up from my job because i'm {number} years old and have no car,1
i love being woken up at {number} {number} in the morning,1
i love being asked to sing high c's in the morning #showbusiness #isecretlyreallylikeit,1
love love love how you always are there for me #not,1
oh how i love being told stuff i already know and by stuff i mean poo and by poo i mean # &amp,1
i love getting invited to things,1
absolutely love getting bad news from the doctor have a herniated disc in my spine #painfordays,1
i love getting random headaches,1
i love getting ready then spending the whole day at home,1
i can't even think about touching my bed until i shower i love being covered in sweat that's not mine #thatshot,1
Awesome someone stole my headphones.. Man I love holt,1
yayy i love getting yelled at for no reason,1
i love having seasonal allergies,1
i love getting kicked in the ear #earsarentsupposedtobekicked #swollen #thanks,1
yeah i love being ignored by my bf when i'm at his house #not,1
congestion sore throat headache sneezing love getting sick {number},1
i love being awake with no one to talk to #not,1
cool i love being locked out of my apartment definitely adds to my day,1
i just love being treated like shit,1
i love being ignored it's my favorite,1
i love being attractive #tired #lazy,1
i love being reminded of how truly alone i really am thank you world,1
i just love being ignored by you,1
i just love getting blown off,1
I love when nobody answers me. #OHYES,1
i just love being ignored makes me feel like i am worth a million bucks,1
i love getting bitched at for not always knowing every detail about something at a moments notice,1
i love getting invited to everything,1
its not like i was waiting for your text or anything no big deal i love being ignored #igiveup,1
i just love being treated like i'm worthless,1
i just love being called a bitch everyday,1
mmm i love being ignored it is seriously my favorite thing ever,1
i really love being ditched no truly you ditch me and i automatically love you forever this is so great,1
i love being able to hear every word of a song someone is listening to when they have headphones in,1
got to love getting ignored god i love that #sike,1
i love being told what to do by someone who doesn't know what i have to do i'm the best and your a joke #fuckoff,1
i love being stuck in the car with cranky ppl #saveme,1
i just love feeling ignored and disliked #thebest,1
i love being exhausted but not able to sleep,1
i love being accused of something i had nothing to do with,1
oh how i love being told things like this,1
i just love being locked in my house,1
I love when people ignore me:) #jk,1
"Hah , Thats funny. #Annoyed #GrowUp",1
oh how i just love being wide awake right now,1
just love bieng left out of things :),1
#retweet if you love being lead on yeah it sucks,1
i love being lied to that's why i'll tune in to watch the #stateoftheunion tomorrow night,1
totally love being ignored,1
words can't describe how much i love being blamed for everything seriously though #effoff,1
god damnit i want to do something now i'm fully dressed {number} {number} and starving love getting ditched #lovesit #whowantstohang,1
i love sitting next to the guy who sniffs a trillion times through the whole exam,1
i love getting hate it makes me feel like the best,1
got to love support calling on a sunday and then wondering why no one answered the call,1
i love scoring last minute own goals to get my team beat the guys didn't deserve that today #gutted,1
everyone with their guy or getting stuff for valentines day and i'm just like this military love is great #whinnytweet #missmyman,1
i love having allergic reactions,1
i love being invited places,1
new job questions go as follows how old are you are you married do you have a boyfriend i love meeting new people,1
i just love getting shoved from behind and landing on my boobs #shitoneonesays,1
i just love watching fresh beat band #parentlife,1
i just love getting slapped in the face,1
yeah because i just love being called fat not,1
i just love being woken up at this time by ppl yelling at each other,1
i love being ignored i just love it #iwillcutyou,1
i love doing controlled assessments,1
i just love being hit in the face,1
love love love when work don't pay me my full wages,1
i love feeling sick at school #gotcheckedout,1
i absolutely love feeling stupid,1
i love being ditched and watching really stupid movies #bestdayever,1
ohhh i love working crawling out of my car,1
unlike most people i love being treated like crap,1
i love being used y'all keep on,1
i love getting yelled at by upperclassman,1
Wow..I can see you're really convicted. #notimpressed,1
i just love having tired eyes #bleh,1
i just love getting told how horrible i am #thanks #loved,1
i love being woke up by my neighbors,1
i really love being ignored,1
every year i'm here we have bad weather the client blames me for it it makes them love getting audited that much more,1
i love being told to do something instead of asked nicely,1
i love being ignored my god its the best thing ever :) ;p,1
i love failing pre cal really brings a smile on my face and the joy out of my heart,1
i love being told what to do &amp forced to go places,1
anyone else love getting ignored or am i the only one,1
man don't you just love being sick #throathurts #nobueno :(,1
i just love getting rude condescending emails from the department's admin assistant #gradschool #gradschoolstuff,1
i love being ignored really i do,1
i love being talked to like a first grader #respect,1
i love being ditched it's my fave #irritated #nothingtodonow,1
i really love being pulled over by cops #whyisitalwaysme,1
i love getting treated like shit for no reason it's the best,1
i love wearing fleece pants a sweater two fleece blankets and a comforter to bed #whyismyheatnotworking #sadpanda #coldpanda,1
i love hearing teen girls bitch about being pregnant,1
hey guys i love being ignored,1
i just love being forced to correct other peoples' mistakes,1
no nose please go right ahead and run profusely it's not like i have three finals to study for and write i love being sick,1
i love getting woken up at {number} {number} on a saturday,1
I love when people lie to my face.,1
i just love being stood up,1
i just love being unable to sleep because of a combo anxiety asthma attack yes this is exactly how i envisioned tonight,1
i absolutely love being ignored #can'tstandit,1
just went a run in the rain on valentines night i love being single haha #fml,1
alright i love getting ready for not shit,1
i love being ignored makes me the happiest person in the #justsaying,1
i just love being ignored by the person i want to talk to the most,1
i love having random bruises all over my legs #dancerprobs,1
i love getting ditched #not,1
#waystomakememad ignore me i love being ignored,1
i love being awake at this time,1
i love being sick it's so fun,1
i love being awake at {number} am it's my favorite,1
�@babygap {number} i love learning new things in math�,1
i always love being blocked out of a conversation,1
really love gettin stuck behind a triple trailer semi in one lane construction,1
i love being woken up from my nap by my roommate,1
ahhhh i love being ignored,1
i just love been awake at {number},1
yay i love being called stupid over the phone #hellweek,1
yes backs even worse fucking great love being injured,1
guys i just really love having broken toes,1
i love being spoken to like i'm a moron,1
I love all nighters for school so so much I totally don't need sleep!,1
i love being replaced feels,1
i love being told how to do my job #saidnooneever,1
i love being ignored it's the best feeling ever :),1
i love being bombarded while im clearly not clocked in,1
i'm feeling so freaking fabulous right now like you don't even know how much i love being sick #sick,1
or don't respond cool i love being ignored best feeling ever,1
Applying to schools; $115.0 just to apply? Sure I have nothing better to spend that money on ..,1
gotta love getting lied to #thebest,1
i love being woken out of dead sleep at {number} in the morning because i feel like i'm going to throw up,1
It's great when you're mom wakes you up just to yell at me then she yells at me the entire morning #todaysgomnabeawesome #annoyed,1
i just love coming come and cleaning for two hours especially when it isn't even my mess #loveit,1
i love getting sick and not being able to breathe,1
i love hitting red lights when u need to be somewhere #hateredlights,1
i just love being deaded by everyone,1
i love being left alone & talking to myself,1
gotta love being sick all week and then not doing anything on the weekend #torture,1
oh how i love getting called in to work night shift,1
i just love getting new math packets,1
just love being micromanaged #overit,1
oooh gosh i just love being ignored,1
i just love getting stabbed in the back,1
dang i just love being ignored,1
no call no text that's fine i love being ignored,1
i just love getting yelled at by you everyday #ha,1
absolutely love getting screwed over,1
one thing i love is being ignored,1
i love eating squished pop tarts,1
don't you just love being used oh jk,1
So glad i'm losing sleep over someone I barely know.. #waytogocait,1
getting another mri done thank god i love being crammed into small spaces #atitsfinest,1
i love being sick oh wait no i don't,1
boy do i love being hot and sweaty waiting for someone unreliable to come pick me up,1
i love being awake right now,1
oh no don't worry i love being ignored,1
i love calling online places and complaining,1
i love getting made fun of it makes me feel awesome you guys are dicks,1
can't wait for tomorrow love being reminded of how alone i am #screwvalentines,1
Everything Happens For A Reason.. Yeah I Just Fall Down The Fucking Stairs So I Went To Hospital On Purpose. .,1
oh how i love being ignored,1
i love being late to church that's my favorite :/,1
man i love getting kicked in the gut,1
i fucking love getting yelled at #winning,1
i just love being sick it makes my day,1
i love reading indirect posts,1
Say thanks to the girl that fucked us up.,1
i love getting called in early to work {number} minutes before the fact #stillgrouchy #nothelpingmymood,1
i love being sick on valentines day,1
i just love being harassed by my cousins boyfriend,1
i love being approached by tall strange men when i'm at the met especially when they're middle aged and won't leave me alone,1
i love being able to do my homework in my apartment because our internet is so great,1
i totally want an ask fm account because i need attention and love being being bullied and sexually harassed by anonymous persons,1
Just love getting lied to !,1
i love being stuck home and writing college essays all night,1
i just love being ignored #not,1
I love feeling like a second choice..,1
i love getting ditched for a guy it's great #girlsrule,1
oh joy i just love being woke up at {number} in the morning because of my stomach killing me #tummyhurts,1
hey everyone i'm nancy & i love getting ignored :d,1
i just love being late to school,1
i love being ignored to be fair really makes my day,1
Great time to get sick,1
i love living next to a construction site where they start every morning at {number},1
i absolutely love being lied to :),1
i love being left alone where i don't know anyone,1
wow i just love being sick,1
i love being able to go to the football game because i have to work #headache,1
i just love being ignored #bestfeelingever,1
One of the greatest joys of teaching is working without getting paid. #education,1
Soo excited to try to sleep with my back hurting #shouldbesoofun,1
well kids even though i've been in bed all day i'm going to sleep early cuz i'm that exhausted i just love being sick night,1
i love being cheated on after a year and {number} months <3,1
i love getting sick in the middle of the act and having to cancel my scores and go home #fml,1
i just love being ignored it's the best,1
i just love getting soak and wet walking to class #ugghh,1
i love being ignored it just boosts my confidence,1
woooo i love being ignored by my friends :d,1
Gee wiz what a great day so far. You can cut the tension with a knife and they think i am faking #great.,1
i love having full body cramps,1
i love being stuck on the phone with someone who won't shut up,1
i love being ignored it makes my day #not,1
i wish i could be an attention whore like you. #ifonlyyouknew,1
i love getting kicked out of people's rooms,1
i love being stood up especially when i am being nice and got you a present,1
i love being talked down to,1
i absolutely love getting made fun of because i like to try hard so i can get good grades,1
yes i do love being wide awake at {number} thanks body it's not like i enjoy sleep at all thanks,1
i just love having terrible wifi,1
i love being lied too it makes me soon happy #not #impissed,1
no mom i love being late to practice really mom take your sweet freaking time,1
once again i love being woken up from naps by one of the most beautiful languages in the world chinese,1
i just love being sick #goaway #hatinglife,1
off to my first class of the semester i love love love finite math,1
i love love love liars they're the best,1
i just love being able to feel my bestfriend and i growing apart #ugh,1
i love being called bitch who's with me,1
oh how i love getting blamed for everything :),1
i love being ignored all night,1
love love love when you are texting someone for a while then they randomly stop replying,1
i love doing other people's work,1
i absolutely love being ignored #thanks,1
i just love being dragged into stuff that don't involve me :d,1
i just love getting done with a test that i know i will do awful on cause we aren't given enough time to do it,1
I think it's so cute when girls act dumb on purpose,1
i love getting sticked at least we know you aren't doing any drugs that contain a needle,1
just love being fucked around,1
oh fuck i just love being ignored,1
I love being talked to like a dog!,1
i can't wait to go visit the eye doctor on my birthday i love being blind,1
I love it when the bus smells like cat piss and dirty laundry! #winnipegtransit #Winnipeg,1
I just love hanging out with married women.. #oneofthegals,1
i love getting replaced #ihateit,1
i just love seeing happy couples everywhere while a sappy love song is playing,1
i love marching barefoot for {number} hours #winterlineprobs,1
i love being sick it just topped off being grounded,1
don't you just love getting ditched all the time,1
Love crying before a visual basic game #myfavorite,1
i just love getting bad news,1
oh how i love getting depressing news first thing in the morning don't you,1
i just love being nice to people who stab me in the back,1
i love bein called stuck up,1
i just love being sick it's my favorite thing in the world,1
gosh i love being condescended to,1
Well today was just great. #annoyed,1
i love getting smacked in the face with a dodgeball in front of a bunch of upperclassman guys,1
i love getting dirty looks from girls i don't even know #thatsaprettyface,1
i love having religious music being rammed down my throat,1
i love being told how white i am,1
i love being ignored for no reason #awesome,1
i love being lied to on a daily basis,1
i love being ignored all the time best feeling ever,1
don't you just love being awakened before your alarm clock goes off i know i do,1
oh how i love getting screwed over #lefthighanddry,1
i love being swung round from my jacket by a stallion,1
i love feeling involved important,1
oh how i love getting stood up #bestboyfriend #pissed,1
i just love being sick #no,1
and i love being ignored \ue {number},1
i love walking other peoples dogs alone at night #scaredd #creepypeoples,1
oh i just love having bad hair days,1
just love moving giant set pieces that only go in one direction,1
It feels great to know my car is on E and gas is for bucks a gallon #not #crying,1
gotta love having big brothers who get what they want,1
i just love being stopped up and feeling like this,1
i just love being left out,1
absolutely love being ignored makes you feel so good,1
#retweet if you love being lead on yeah it,1
of course i love getting picked last please do it more it makes me feel great,1
i love being treated like shit #not #thanksalot,1
holy crap ya'll i love being ignored :d,1
i love writing long care plans with gordon's assessment,1
i love being ignored :) it makes me feel so special :),1
i love being sick #itsucks,1
i just love getting embarrassed in info tech #not,1
i love seeing sappy facebook posts all over my news feed between {number} lovebirds,1
no really mom it's fine i love being woken up to lists of chores,1
I love when i'm running late and other drivers want to drive the speed limit!! #getoutofmywaygranny,1
love love loooove slow replies,1
I love waking up to shit like that. Today is already not starting off good. #hurt,1
i just love being called &amp woken up at {number} after having been asleep only an hour &amp screamed at by both my parents so fun,1
oh how i love being lectured,1
i love being ignored it's my favorite past time,1
i really do love being taken for a mug,1
i totally love being ignored thank you for avoiding me,1
i love spilling hot chocolate in my lap #notreally #ouch,1
i love getting stalked by random people in dunhams,1
Love it when thunder wakes me up at 830,1
i seriously love being ignored,1
i love being woken up to fire trucks and other loud vehicles with flashing lights my neighbor's house is on fire this is great,1
i love getting ready for no reason,1
i just love feeling left out,1
i love getting treated like shit ^ ^,1
don't you just love receiving hateful comments on your youtube videos it just feel me up with joy,1
i love being hit on by old russian men every morning walking into work #creeper #thethingsidealwith,1
i love being treated like i'm {number},1
i love being awake dumb late with no one to talk to,1
I just love getting a random schedule change and not even knowing about it!:),1
i love being used seriously i love it,1
i just love being ignored :(,1
i love being nauseous #acidreflux #hateit,1
I love it whenever my brother gets up and turns on all the lights..,1
have i ever mentioned that i love being able to not fall asleep # {number} {number},1
yh mum i love being woken in the morning,1
i love being ignored best feeling ever #naaaht,1
would love love love to be at #boardmasters instead i've had to settle for a few days of dissertation yay,1
i love having bad mornings,1
i love being woken up in the middle of the night from a ton of pain in my elbow because i rolled over onto it #fuckingow,1
i love being ignored #pissesmeoff,1
i love being upset to the point where im crying its so much fun,1
absolutely LOVE coming back to work - to a day of nothing but mtgs,1
I love when Facebook is slow!,1
i just love having numb feet,1
i absolutely love being stuck at work {number} minutes later,1
no really i love being second best when your online social networking is first seriously,1
i love having bad days -_-,1
oh how i love being screwed over by rogers #fml,1
i just love being followed by cops all the way to my house fuck no i don't,1
haha i love feeling unwanted,1
i love getting ignored its the best thing ever honestly makes me feel so good about myself,1
oh how i love traveling #delayed {number},1
i love being ignored by best friend it makes me feel so much better about everything,1
wow i sure do love being berated about how i'm going for a useless degree,1
gotta love getting weird ass vibes,1
i love getting sick all the time,1
i just love being ignored #notreally,1
doing my favorite thing.. crying,1
i love getting hurt it's so much fun #ohwait,1
i love being ignored the whole time,1
i love being talked to like a dog,1
boy do i love being lied to #bestfeelingever #seriously,1
Love being left alone in the hall while people go and sing #loner,1
i love being called fat and ugly,1
absolutely love being ignored me,1
i just love getting slammed into every locker thanks,1
oh my god i just love getting played like please let me love you for the rest of your life i want you forever #effthat,1
I just love getting up this early to go into school #sotired #killme :/,1
i love being sick the week i have midterms and papers due #thisalwayshappens,1
i love getting woken up by the dang thunder,1
i love getting stood up for plans all the time #hatemylife,1
gotta love being second best,1
gotta love being sick #fml,1
awesome i love getting sick #miserable,1
Love when you don't have two minutes to send me a quick text..,1
moms not even out of the shower yet i love running late {number} #thissucks,1
i love being sick during the state fair #bestfair,1
i love getting stalked it's pretty awesome,1
i love getting called to guidance it's great,1
i love being called dumbass hoe bitch etc all the time #myfaorite,1
love love love getting ready for work at this time on a sunday,1
i love watching sad movies by myself,1
i love getting ditched it feels great to have people walk all over me #ihateeveryone,1
surgery was full now it's empty i love being last,1
i just love being left alone honestly it's so awesome i wish it would be all the time,1
i totally love being ignored,1
i love being ignored best feeling ever :d,1
feels so good {number} wake up {number} no cute sweet loving goodmrning texts i just love bein given up on whn i gave my all i love bein,1
i love meeting cute drunk guys the very best to fuck with #suckstosuck,1
i love seeing spit bottles all over this school #gross,1
moms not even out of the shower yet i love running late {number},1
i love getting ignored by someone i care about,1
My favorite feeling is disappointment,1
i love being late for school on test days #traffic,1
i love being stalked it makes me sooooooo happy,1
i love getting hit in the head with textbooks as hard as humanly possible makes my fucking day,1
no it's okay i just love being sick,1
looovvvee love love love feeling like this first thing in the morning #annoyed #confused #whatevs #dealingwithit,1
So glad Smithson turned into a bitch..,1
i love being woken up by my own car alarm,1
i remember now just how much i love love love creating surveys #zuydcm,1
oh i love being woken up to phone calls from my bestfriend #kindof #idoloveher #sleepy #herfault #alotofhastags #dontcare,1
i just love being invisible,1
i just love being treated bad #makesmyday,1
i love being surrounded by drunk people blowing smoke in my face :/,1
honestly love being walked all,1
the only reason i reply to you isn't because i wanna talk it's because i have a weird fetish where i love getting ignored,1
i just love being locked outside my house,1
thank you dad i love being called fat,1
i love being terrible with directions and wasting my gas,1
oh how i do love being ignored please continue to do it some more &amp reinforce this feeling i have that i don't matter,1
i just love being ignored #tiredofthis,1
i just love being bitched at about work #ihateit,1
Love walking through your cloud of cigarette smoke. Why buy my own pack when I can just inhale yours ?,1
i just love getting punched in the mouth by my little sister #ice #ouch,1
i just love being sick especially on a long weekend right before the start of school,1
i love being ignored when all i wanna do is help <3,1
oh i just love being left out,1
oh i just love being ignored keep it up -_- #tothemax,1
"Feels great when I can't sleep, especially when all I want to do is talk to you.",1
todays getup until after first period oh how i love having first periodcross country,1
i love getting extra spanish homework #thanks #mr shlaff,1
i love giving public speeches,1
wow i love having chapped lips #wheresthechapstick,1
i love being ignored by you,1
i love rocking dark circles under my eyes cause i got no sleep lastnight,1
gotta love being invited places tbh,1
i love playing catch up with school work,1
i love taking cold showers #not,1
i love sending heartfelt texts and not getting a reply,1
i don't think anyone understands how much i love getting woken up at {number} {number} in the morning and being kicked out of my room,1
mixed emotions thanks so much for all that crap love getting played with so much fun #not #ok #your #awesome #not,1
also have i mentioned how much i love being led on because i love it #assholes,1
i honestly just love being ignored :d,1
i love having fake friends #fuckem #dumbbitchs,1
i just love feeling nauseous,1
i just love being lied to #not,1
I love it when you put your hand in my face while you sleep :),1
i like absolutely love getting ignored best feeling ever,1
i just love doing act prep :),1
absolutely love being left out,1
how much do i love being ignored,1
i totally love being woken up by dog licks on my face,1
i love being ignored #screwyou,1
boy do i love being ignored,1
i just love feeling ignored #ohwell,1
gosh i love being subtweeted,1
oh i just love being woken up by my brother screaming down the xbox,1
i just love being single on valentines day,1
i love seeing little {number} olds being stupid af drinking and being sluts,1
"USER no, it's all right .. I love being second choice.",1
"Didnt sleep lots last night, good thing my computer is down and i get to do nothing at work. #pissed",1
new roof today i hope the workers start even earlier tomorrow because i love being woken up by the pounding,1
i just love being cussed at,1
dont you just love being woke up at {number} in the morning on your summer vacation not to mention its a weekend,1
i love being able to spend the whole weekend at,1
flippin love being ignored #gratesmytits,1
i love getting stuck in thunderstorms wearing pretty much all white,1
oh yes i love being dehydrated fatigued and in pain,1
i love being stuck in blizzards,1
i love being brushed off really i do,1
pfft i so love being ignored when i tweet people not,1
i love being sick i love parades,1
i love being bored af with nothing to do on a friday #fabulous,1
no no i just love getting sick before this weekends games dont worry its fine with me throwing up {number} times is the best,1
i just love having shooting pains all the way from my back down to the bottom of my right leg everytime i move,1
sneezing cough and runny nose ah gotta love being sick,1
i just love getting called into work,1
i love being pushed out of the picture :),1
i just love being told to go to a friends house and i end up being alone best thing ever,1
